date,Smax
2023-01-28,0.580612
2023-01-29,0.345083
2023-01-30,0.878695
2023-01-31,0.859976
2023-02-01,0.868621
2023-02-02,0.868621
2023-02-03,0.859976
2023-02-04,0.593883
2023-02-05,0.362901
2023-02-06,0.804501
2023-02-07,0.826474
2023-02-08,0.851469
2023-02-09,0.882319
2023-02-10,0.853739
2023-02-11,0.587572
2023-02-12,0.356572
2023-02-13,0.894758
2023-02-14,0.899756
2023-02-15,0.900981
2023-02-16,0.868621
2023-02-17,0.832721
2023-02-18,0.535219
2023-02-19,0.345083
2023-02-20,0.355437
2023-02-21,0.344451
2023-02-22,0.693062
2023-02-23,0.900981
2023-02-24,0.88107
2023-02-25,0.587572
2023-02-26,0.375153
2023-02-27,0.927118
2023-02-28,0.912221
2023-03-01,0.905987
2023-03-02,0.878695
2023-03-03,0.88107
2023-03-04,0.60719
2023-03-05,0.362901
2023-03-06,0.912221
2023-03-07,0.915966
2023-03-08,0.893526
2023-03-09,0.887297
2023-03-10,0.853739
2023-03-11,0.580612
2023-03-12,0.369231
2023-03-13,0.911051
2023-03-14,0.899756
2023-03-15,0.927118
2023-03-16,0.813985
2023-03-17,0.812867
2023-03-18,0.515734
2023-03-19,0.339512
2023-03-20,0.847504
2023-03-21,0.808843
2023-03-22,0.757689
2023-03-23,0.826474
2023-03-24,0.818054
2023-03-25,0.554741
2023-03-26,0.343916
2023-03-27,0.84634
2023-03-28,0.866214
2023-03-29,0.862917
2023-03-30,0.783732
2023-03-31,0.831627
2023-04-01,0.566844
2023-04-02,0.351393
2023-04-03,0.886097
2023-04-04,0.849368
2023-04-05,0.789094
2023-04-06,0.691371
2023-04-07,0.287446
2023-04-08,0.548421
2023-04-09,0.339512
2023-04-10,0.862917
2023-04-11,0.831627
2023-04-12,0.89007
2023-04-13,0.829569
2023-04-14,0.722126
2023-04-15,0.579031
2023-04-16,0.326921
2023-04-17,0.845218
2023-04-18,0.863974
2023-04-19,0.911051
2023-04-20,0.892334
2023-04-21,0.412673
2023-04-22,0.580023
2023-04-23,0.362901
2023-04-24,0.863974
2023-04-25,0.824314
2023-04-26,0.785712
2023-04-27,0.858828
2023-04-28,0.857721
2023-04-29,0.573702
2023-04-30,0.369231
2023-05-01,0.356147
2023-05-02,0.893526
2023-05-03,0.897427
2023-05-04,0.899756
2023-05-05,0.863974
2023-05-06,0.592668
2023-05-07,0.356572
2023-05-08,0.891182
2023-05-09,0.889
2023-05-10,0.883819
2023-05-11,0.865073
2023-05-12,0.935426
2023-05-13,0.599562
2023-05-14,0.344451
2023-05-15,0.912221
2023-05-16,0.892334
2023-05-17,0.84634
2023-05-18,0.830576
2023-05-19,0.771183
2023-05-20,0.567981
2023-05-21,0.343916
2023-05-22,0.853739
2023-05-23,0.857721
2023-05-24,0.845218
2023-05-25,0.845218
2023-05-26,0.825372
2023-05-27,0.566369
2023-05-28,0.35539
2023-05-29,0.757689
2023-05-30,0.825372
2023-05-31,0.837882
2023-06-01,0.833858
2023-06-02,0.824314
2023-06-03,0.581973
2023-06-04,0.343916
2023-06-05,0.844139
2023-06-06,0.851469
2023-06-07,0.866214
2023-06-08,0.586928
2023-06-09,0.749644
2023-06-10,0.502234
2023-06-11,0.237247
2023-06-12,0.737064
2023-06-13,0.778431
2023-06-14,0.76491
2023-06-15,0.763968
2023-06-16,0.74422
2023-06-17,0.495577
2023-06-18,0.314336
2023-06-19,0.763968
2023-06-20,0.783732
2023-06-21,0.745134
2023-06-22,0.664658
2023-06-23,0.533919
2023-06-24,0.239664
2023-06-25,0.313549
2023-06-26,0.663341
2023-06-27,0.697668
2023-06-28,0.645743
2023-06-29,0.664658
2023-06-30,0.571947
2023-07-01,0.450738
2023-07-02,0.343916
2023-07-03,0.645039
2023-07-04,0.657024
2023-07-05,0.689888
2023-07-06,0.631157
2023-07-07,0.586345
2023-07-08,0.456968
2023-07-09,0.314336
2023-07-10,0.7182
2023-07-11,0.711914
2023-07-12,0.419017
2023-07-13,0.710264
2023-07-14,0.711914
2023-07-15,0.520699
2023-07-16,0.308951
2023-07-17,0.691371
2023-07-18,0.78352
2023-07-19,0.729944
2023-07-20,0.691371
2023-07-21,0.664658
2023-07-22,0.488986
2023-07-23,0.315226
2023-07-24,0.677272
2023-07-25,0.67878
2023-07-26,0.7182
2023-07-27,0.722863
2023-07-28,0.685075
2023-07-29,0.49515
2023-07-30,0.832163
2023-07-31,0.711914
2023-08-01,0.763968
2023-08-02,0.778431
2023-08-03,0.721032
2023-08-04,0.67878
2023-08-05,0.343916
2023-08-06,0.320627
2023-08-07,0.731655
2023-08-08,0.720038
2023-08-09,0.742536
2023-08-10,0.719094
2023-08-11,0.643799
2023-08-12,0.476301
2023-08-13,0.308046
2023-08-14,0.65135
2023-08-15,0.663972
2023-08-16,0.699345
2023-08-17,0.7182
2023-08-18,0.684301
2023-08-19,0.450584
2023-08-20,0.301759
2023-08-21,0.738859
2023-08-22,0.74422
2023-08-23,0.745134
2023-08-24,0.745134
2023-08-25,0.737937
2023-08-26,0.49515
2023-08-27,0.327783
2023-08-28,0.824314
2023-08-29,0.8233
2023-08-30,0.785712
2023-08-31,0.791973
2023-09-01,0.755935
2023-09-02,0.547378
2023-09-03,0.315226
2023-09-04,0.777457
2023-09-05,0.77653
2023-09-06,0.756789
2023-09-07,0.320627
2023-09-08,0.626112
2023-09-09,0.482643
2023-09-10,0.314336
2023-09-11,0.763968
2023-09-12,0.76491
2023-09-13,0.743353
2023-09-14,0.731655
2023-09-15,0.703965
2023-09-16,0.501671
2023-09-17,0.314336
2023-09-18,0.476116
2023-09-19,0.763074
2023-09-20,0.763074
2023-09-21,0.7182
2023-09-22,0.732584
2023-09-23,0.502234
2023-09-24,0.326158
2023-09-25,0.782811
2023-09-26,0.830576
2023-09-27,0.874845
2023-09-28,0.833858
2023-09-29,0.923496
2023-09-30,0.533919
2023-10-01,0.332465
2023-10-02,0.815123
2023-10-03,0.829569
2023-10-04,0.808843
2023-10-05,0.817033
2023-10-06,0.829569
2023-10-07,0.548421
2023-10-08,0.344451
2023-10-09,0.845218
2023-10-10,0.830576
2023-10-11,0.824314
2023-10-12,0.37461
2023-10-13,0.677999
2023-10-14,0.503079
2023-10-15,0.338132
2023-10-16,0.791973
2023-10-17,0.816056
2023-10-18,0.79928
2023-10-19,0.811795
2023-10-20,0.785712
2023-10-21,0.541049
2023-10-22,0.338773
2023-10-23,0.8233
2023-10-24,0.834882
2023-10-25,0.832721
2023-10-26,0.863974
2023-10-27,0.824314
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,0.32248
2023-11-01,0.830576
2023-11-02,0.357091
2023-11-03,0.765898
2023-11-04,0.568644
2023-11-05,0.356572
2023-11-06,0.872454
2023-11-07,0.884938
2023-11-08,0.884938
2023-11-09,0.872454
2023-11-10,0.832721
2023-11-11,0.573702
2023-11-12,0.345083
2023-11-13,0.88107
2023-11-14,
2023-11-15,
2023-11-16,0.329803
2023-11-17,0.847504
2023-11-18,0.568644
2023-11-19,0.369231
